YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,STNDVERT,LPVERT,LANE,SPRINT,BENCH,BAR,PBHGT,PDHGT,Unnamed: 0,gp,min,pts,fgm,fga,fg,3p_made,3pa,3p,ftm,fta,ft,oreb,dreb,reb,ast,stl,blk,tov,target_5yrs
2003.0,"Hansen, Travis",SG,76.5,200.0,24.0,0.06,78.5,100.5,31.5,35.0,10.72,3.18,16.0,102.6%,132.0,135.5,944.0,41.0,12.4,3.0,1.1,3.2,35.4,0.2,0.7,30.0,0.5,0.7,81.5,0.7,1.0,1.7,0.5,0.2,0.2,0.4,0.0
2003.0,"Hinrich, Kirk",PG-SG,74.75,186.0,23.4,0.053,78.0,98.5,29.0,33.5,10.98,3.1,10.0,104.3%,127.5,132.0,922.0,76.0,35.6,12.0,4.2,10.8,38.6,1.9,4.9,39.0,1.8,2.2,80.4,0.6,2.9,3.4,6.8,1.3,0.3,2.7,1.0
2003.0,"Howard, Josh",SF-SG,77.25,202.0,23.8,0.06,86.0,105.5,33.0,36.5,10.89,3.09,4.0,111.3%,138.5,142.0,929.0,67.0,23.7,8.6,3.4,7.9,43.0,0.3,1.0,30.3,1.4,2.1,70.3,2.2,3.3,5.5,1.4,1.0,0.8,1.0,1.0
2003.0,"Hunter, Brandon",PF,78.5,266.0,30.3,0.08,86.75,105.5,32.5,35.0,11.13,3.21,25.0,110.5%,138.0,140.5,947.0,36.0,11.3,3.5,1.5,3.2,45.7,0.0,0.1,0.0,0.5,1.2,44.2,1.4,1.9,3.3,0.5,0.4,0.0,0.6,0.0
2003.0,"James, LeBron",SF-SG,79.25,245.0,27.4,0.067,84.25,106.3,29.7,33.8,11.242,3.2119999999999997,10.0,106.3%,134.9,139.0,920.0,79.0,39.5,20.9,7.9,18.9,41.7,0.8,2.7,29.0,4.4,5.8,75.4,1.3,4.2,5.5,5.9,1.6,0.7,3.5,1.0
2003.0,"Kaman, Chris",C-PF,83.5,252.0,25.4,0.163,83.75,110.5,23.5,30.5,11.33,3.37,15.0,100.3%,134.0,141.0,930.0,82.0,22.5,6.1,2.4,5.3,46.0,0.0,0.0,0.0,1.2,1.7,69.7,1.5,4.1,5.6,1.0,0.3,0.9,1.9,1.0
2003.0,"Kapono, Jason",SG-SF,78.5,215.0,24.5,0.117,78.5,102.0,23.5,30.0,11.04,3.38,8.0,100.0%,125.5,132.0,948.0,41.0,10.4,3.5,1.3,3.1,40.3,0.5,1.1,47.7,0.5,0.6,83.3,0.5,0.9,1.3,0.3,0.3,0.1,0.5,1.0
2003.0,"Korver, Kyle",SF,78.25,211.0,24.2,0.067,81.5,102.5,25.5,31.5,11.42,3.47,13.0,104.2%,128.0,134.0,945.0,74.0,11.9,4.5,1.6,4.4,35.2,1.1,2.8,39.1,0.3,0.3,79.2,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.0
2003.0,"Powell, Josh",PF-SF,80.0,227.0,24.9,0.08,85.0,107.5,32.5,38.5,11.72,3.2,15.0,106.3%,140.0,146.0,878.0,37.0,11.6,3.0,1.0,2.2,45.7,0.0,0.0,0.0,1.0,1.2,80.0,0.8,1.4,2.2,0.2,0.2,0.1,0.6,1.0
2003.0,"Ridnour, Luke",PG,73.0,167.0,22.0,0.053,75.0,95.5,26.0,32.5,11.0,3.28,0.0,102.7%,121.5,128.0,938.0,69.0,16.1,5.5,2.1,5.1,41.4,0.4,1.2,33.8,0.9,1.1,82.3,0.5,1.1,1.6,2.4,0.8,0.1,1.2,1.0
2003.0,"Wade, Dwyane",SG-SF,75.75,212.0,26.0,0.067,82.75,102.0,31.5,35.0,10.56,3.08,9.0,109.2%,133.5,137.0,923.0,61.0,34.9,16.2,6.1,13.1,46.5,0.3,0.9,30.2,3.8,5.1,74.7,1.4,2.7,4.0,4.5,1.4,0.6,3.2,1.0
2003.0,"Walton, Luke",SF-PF,79.75,235.0,26.0,0.093,80.5,104.0,28.0,31.6,11.504,3.3019999999999996,12.0,100.9%,132.0,137.5,949.0,72.0,10.1,2.4,0.9,2.1,42.5,0.2,0.5,33.3,0.4,0.6,70.5,0.5,1.2,1.8,1.6,0.4,0.1,0.6,1.0
2003.0,"West, David",PF-SF,80.25,226.0,24.7,0.08,88.25,108.3,28.5,31.5,12.18,3.43,11.0,110.0%,136.8,139.8,942.0,71.0,13.1,3.8,1.5,3.2,47.4,0.0,0.0,0.0,0.8,1.1,71.3,1.6,2.5,4.2,0.8,0.4,0.4,0.7,1.0
2003.0,"Williams, Mo",PG-SG,72.75,189.0,25.1,0.067,77.5,98.5,28.6,32.7,11.407999999999998,3.2439999999999998,3.0,106.5%,127.9,132.0,941.0,57.0,13.5,5.0,2.0,5.3,38.0,0.2,0.7,25.6,0.8,1.0,78.6,0.4,0.9,1.3,1.3,0.5,0.0,0.9,1.0
2002.0,"Barnes, Matt",SF,78.75,226.0,25.6,0.0726,81.0,96.5,35.5,40.5,10.68,3.28,11.0,102.9%,132.0,137.0,932.0,38.0,19.1,4.5,1.7,3.6,45.7,0.1,0.3,15.4,1.1,1.6,70.5,1.4,2.6,4.0,1.3,0.7,0.1,1.2,1.0
2002.0,"Baxter, Lonny",PF-C,78.25,264.0,30.3,0.11179999999999998,85.5,107.5,28.0,32.5,11.77,3.21,14.0,109.3%,135.5,140.0,979.0,55.0,12.4,4.8,1.7,3.7,46.6,0.0,0.0,0.0,1.3,1.9,68.0,1.2,1.8,3.0,0.3,0.2,0.4,0.8,0.0
2002.0,"Bremer, J.R.",SG-PG,73.25,188.0,24.6,0.06720000000000001,74.25,96.0,30.0,35.5,10.93,3.1,24.0,101.4%,126.0,131.5,962.0,64.0,23.5,8.3,2.7,7.3,36.9,1.6,4.5,35.3,1.3,1.7,76.6,0.3,2.0,2.3,2.6,0.6,0.1,0.9,0.0
2002.0,"Butler, Caron",SF-SG,77.25,222.0,26.2,0.0748,83.5,103.5,27.0,31.0,12.15,3.33,2.0,108.1%,130.5,134.5,953.0,78.0,36.6,15.4,5.5,13.2,41.6,0.4,1.4,31.8,4.0,4.8,82.4,1.7,3.4,5.1,2.7,1.8,0.4,2.5,1.0
2002.0,"Butler, Rasual",SF,78.75,198.0,22.4,0.05499999999999999,84.0,105.5,31.5,37.5,11.54,3.29,10.0,106.7%,137.0,143.0,966.0,72.0,21.0,7.5,2.9,7.9,36.2,0.7,2.4,29.2,1.1,1.4,73.1,0.4,2.2,2.6,1.3,0.3,0.6,1.1,1.0
2002.0,"Dunleavy, Mike",SF,80.0,230.0,25.3,0.072,81.0,106.0,24.5,29.0,11.55,3.3,11.0,101.3%,130.5,135.0,970.0,82.0,15.9,5.7,2.0,5.1,40.3,0.6,1.8,34.7,1.0,1.2,78.0,0.8,1.8,2.6,1.3,0.7,0.2,1.1,1.0
2002.0,"Dunleavy, Mike",SF,80.0,230.0,25.3,0.072,81.0,106.0,24.5,29.0,11.55,3.3,11.0,101.3%,130.5,135.0,971.0,82.0,15.9,5.7,2.0,5.1,40.3,0.6,1.8,34.7,1.0,1.2,78.0,0.8,1.8,2.6,1.3,0.7,0.2,1.1,1.0
2002.0,"Ely, Melvin",PF,81.0,240.0,25.7,0.1052,88.0,111.0,26.0,29.0,11.96,3.35,7.0,108.6%,137.0,140.0,975.0,52.0,15.4,4.5,1.8,3.6,49.5,0.0,0.0,0.0,1.0,1.4,70.3,1.2,2.1,3.3,0.3,0.2,0.6,1.0,1.0
2002.0,"Evans, Reggie",PF,79.5,250.0,27.8,0.10800000000000001,86.5,107.5,26.0,29.5,12.73,3.26,15.0,108.8%,133.5,137.0,967.0,67.0,20.4,3.2,1.0,2.1,47.1,0.0,0.0,0.0,1.2,2.3,51.9,2.5,4.1,6.6,0.5,0.6,0.2,0.8,1.0
2002.0,"Gooden, Drew",PF,80.75,227.0,24.5,0.08,84.5,106.5,29.0,33.0,11.81,3.19,13.0,104.6%,135.5,139.5,957.0,70.0,26.8,12.5,5.1,11.1,45.7,0.2,0.7,29.2,2.2,3.0,71.2,2.3,4.2,6.5,1.2,0.8,0.5,2.1,1.0
2002.0,"Greer, Lynn",PG,72.25,170.0,22.9,0.06240000000000001,73.0,94.5,29.5,36.5,11.24,3.16,12.0,101.0%,124.0,131.0,843.0,41.0,10.5,4.1,1.5,3.4,43.3,0.4,1.3,34.6,0.7,0.8,84.4,0.0,0.6,0.7,1.3,0.4,0.0,0.4,0.0
2002.0,"Haislip, Marcus",PF,80.5,221.0,24.0,0.07680000000000001,84.0,107.0,33.5,36.5,11.35,3.21,8.0,104.3%,140.5,143.5,983.0,39.0,11.3,4.1,1.7,3.9,43.1,0.1,0.3,25.0,0.7,1.0,68.4,0.5,0.8,1.4,0.2,0.2,0.5,0.5,0.0
2002.0,"Haslem, Udonis",PF,79.75,250.0,27.6,0.11699999999999999,83.0,107.0,28.5,33.5,11.8,3.31,22.0,104.1%,135.5,140.5,928.0,75.0,23.9,7.3,2.7,6.0,45.9,0.0,0.0,0.0,1.9,2.4,76.5,2.5,3.8,6.3,0.7,0.4,0.3,1.0,1.0
2002.0,"Humphrey, Ryan",PF-SF,78.0,223.0,25.8,0.08219999999999998,84.0,104.5,31.5,37.5,11.75,3.2,13.0,107.7%,136.0,142.0,987.0,48.0,9.3,1.9,0.7,2.5,29.2,0.0,0.0,0.0,0.5,0.8,59.0,0.7,1.4,2.1,0.2,0.2,0.4,0.5,0.0
2002.0,"Parker, Smush",PG-SG,74.5,179.0,22.7,0.056999999999999995,82.0,107.5,21.0,28.5,12.3,3.26,1.0,110.1%,128.5,136.0,968.0,66.0,16.7,6.2,2.1,5.1,40.2,0.6,1.8,32.2,1.5,1.8,83.1,0.4,1.4,1.8,2.5,0.7,0.2,2.0,1.0
2002.0,"Rush, Kareem",SG-SF,76.75,199.0,23.7,0.07339999999999999,81.75,103.5,26.0,30.0,11.86,3.22,15.0,106.5%,129.5,133.5,982.0,76.0,11.5,3.0,1.3,3.2,39.3,0.3,0.9,27.9,0.2,0.3,69.6,0.3,0.9,1.2,0.9,0.1,0.1,0.8,1.0
2002.0,"Salmons, John",SF-SG,77.5,207.0,24.2,0.055200000000000006,82.25,104.0,30.5,34.5,11.35,3.25,12.0,106.1%,134.5,138.5,988.0,64.0,7.9,2.1,0.8,1.8,41.4,0.2,0.5,32.3,0.4,0.5,74.3,0.3,0.7,0.9,0.7,0.3,0.1,0.5,1.0
2002.0,"Slay, Tamar",SF,78.75,203.0,23.0,0.0622,83.5,104.0,32.5,38.0,10.94,3.09,11.0,106.0%,136.5,142.0,989.0,36.0,7.6,2.6,1.1,2.9,37.9,0.2,0.7,28.0,0.2,0.3,70.0,0.2,0.6,0.9,0.4,0.4,0.1,0.6,0.0
2002.0,"Stoudemire, Amar'e",PF,80.5,233.0,25.3,0.0992,85.75,108.5,32.0,35.5,11.19,3.25,12.0,106.5%,140.5,144.0,955.0,82.0,31.3,13.5,4.8,10.1,47.2,0.0,0.1,20.0,3.9,5.9,66.1,3.0,5.7,8.8,1.0,0.8,1.1,2.3,1.0
2002.0,"Wagner, Dajuan",PG-SG,72.75,193.0,25.6,0.06180000000000001,74.0,99.0,28.0,35.0,12.03,3.22,16.0,101.7%,127.0,134.0,956.0,47.0,29.5,13.4,4.7,12.9,36.9,1.2,3.7,31.6,2.7,3.4,80.0,0.4,1.3,1.7,2.8,0.8,0.1,1.8,0.0
2002.0,"Wilcox, Chris",PF-C,80.25,218.0,23.8,0.07780000000000001,85.0,107.5,31.0,34.5,11.43,3.16,20.0,105.9%,138.5,142.0,984.0,46.0,10.4,3.7,1.6,3.0,52.1,0.0,0.0,0.0,0.5,1.1,50.0,0.7,1.6,2.3,0.5,0.1,0.3,0.6,1.0
2002.0,"Williams, Jay",PG,72.25,197.0,26.5,0.0658,75.5,97.0,28.5,36.0,10.34,3.09,10.0,104.5%,125.5,133.0,958.0,75.0,26.1,9.5,3.6,9.1,39.9,0.9,2.7,32.2,1.4,2.1,64.0,0.4,2.2,2.6,4.7,1.1,0.2,2.3,0.0
2002.0,"Woods, Qyntel",SF-SG,79.0,213.0,24.0,0.0682,82.0,105.0,33.5,34.5,11.94,3.23,2.0,103.8%,138.5,139.5,990.0,53.0,6.3,2.4,1.1,2.2,50.0,0.1,0.2,33.3,0.1,0.4,35.0,0.3,0.7,1.0,0.2,0.3,0.0,0.4,0.0
2002.0,"Yarbrough, Vincent",SF,77.5,202.0,23.6,0.06140000000000001,84.5,104.5,30.0,34.0,11.7,3.32,10.0,109.0%,134.5,138.5,965.0,59.0,23.4,6.9,2.8,7.3,39.3,0.4,1.3,26.9,0.8,1.1,79.0,0.6,2.1,2.7,2.2,1.0,0.6,1.4,0.0
2001.0,"Arenas, Gilbert",SG,74.25,199.0,25.4,0.053,81.5,99.5,31.5,36.0,11.145999999999999,3.25,12.0,109.8%,131.0,135.5,1001.0,47.0,24.6,10.9,3.7,8.2,45.3,0.8,2.4,34.5,2.6,3.4,77.5,0.9,1.9,2.8,3.7,1.5,0.2,2.1,1.0
2001.0,"Armstrong, Brandon",SG,75.5,188.0,23.2,0.093,81.5,99.5,30.0,37.0,10.91,3.2,6.0,107.9%,129.5,136.5,1024.0,35.0,5.6,1.8,0.8,2.4,31.8,0.1,0.5,29.4,0.1,0.3,50.0,0.3,0.2,0.5,0.2,0.2,0.0,0.2,0.0
2001.0,"Battier, Shane",SF-PF,80.25,229.0,25.0,0.093,82.5,105.0,29.5,33.0,10.95,3.3,12.0,102.8%,134.5,138.0,993.0,78.0,39.7,14.4,5.3,12.3,42.9,1.3,3.5,37.3,2.5,3.6,70.0,2.3,3.1,5.4,2.8,1.6,1.0,2.0,1.0
2001.0,"Brown, Kwame",PF-C,82.0,243.0,25.4,0.089,85.0,108.0,30.0,33.0,11.59,3.45,17.0,103.7%,138.0,141.0,1013.0,57.0,14.3,4.5,1.6,4.3,38.7,0.0,0.0,0.0,1.2,1.7,70.7,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.0
2001.0,"Chandler, Tyson",SF-PF,83.5,224.0,22.6,0.067,87.0,110.0,31.0,33.5,12.13,3.36,2.0,104.2%,141.0,143.5,1006.0,71.0,19.6,6.1,2.1,4.3,49.7,0.0,0.0,0.0,1.9,3.1,60.4,1.6,3.2,4.8,0.8,0.4,1.3,1.4,1.0
2001.0,"Collins, Jarron",C-PF,81.25,252.0,26.8,0.152,87.0,104.0,23.0,29.0,11.65,3.6,10.0,107.1%,127.0,133.0,1004.0,70.0,20.6,6.4,2.3,4.9,46.1,0.0,0.0,0.0,1.9,2.6,74.0,2.0,2.3,4.2,0.8,0.4,0.3,0.8,1.0
2001.0,"Collins, Jason",PF-C,82.25,251.0,26.1,0.129,88.5,110.0,25.5,28.5,12.1,3.54,8.0,107.6%,135.5,138.5,1007.0,77.0,18.3,4.5,1.5,3.6,42.1,0.0,0.0,50.0,1.5,2.1,70.1,1.7,2.2,3.9,1.1,0.4,0.6,0.9,1.0
2001.0,"Curry, Eddy",C,82.5,301.0,31.1,0.165,90.5,111.0,28.0,31.0,12.25,3.53,16.0,109.7%,139.0,142.0,1010.0,72.0,16.0,6.7,2.6,5.2,50.1,0.0,0.0,0.0,1.5,2.2,65.6,1.5,2.2,3.8,0.3,0.2,0.7,1.0,1.0
2001.0,"Ford, Alton",PF,80.25,271.0,29.6,0.08,82.5,102.5,34.5,36.5,11.7,3.16,21.0,102.8%,137.0,139.0,1020.0,53.0,8.5,3.1,1.2,2.2,51.7,0.0,0.0,0.0,0.8,1.1,73.7,0.6,1.4,2.0,0.1,0.1,0.1,0.6,0.0
2001.0,"Griffin, Eddie",PF-SF,81.25,222.0,23.6,0.04,87.0,110.0,26.5,33.0,11.77,3.21,3.0,107.1%,136.5,143.0,999.0,73.0,26.0,8.8,3.3,9.1,36.6,1.2,3.7,33.0,0.9,1.2,74.4,1.6,4.1,5.7,0.7,0.2,1.8,0.6,1.0
2001.0,"Hassell, Trenton",SG-SF,76.25,205.0,24.8,0.053,80.0,99.5,35.5,37.5,11.57,3.29,12.0,104.9%,135.0,137.0,997.0,78.0,28.7,8.7,3.4,8.1,42.5,0.8,2.1,36.4,1.1,1.5,76.3,0.8,2.4,3.3,2.2,0.7,0.6,1.3,1.0
2001.0,"Haywood, Brendan",C,83.75,266.0,26.7,0.129,90.5,113.5,27.0,28.5,12.87,3.5,17.0,108.1%,140.5,142.0,1005.0,62.0,20.4,5.1,1.8,3.6,49.3,0.0,0.0,0.0,1.6,2.6,60.6,2.3,2.9,5.2,0.5,0.3,1.5,0.8,1.0
2001.0,"Hunter, Steven",C-PF,82.25,224.0,23.3,0.053,88.0,108.0,30.5,38.5,11.99,3.15,11.0,107.0%,138.5,146.5,1018.0,53.0,9.7,3.6,1.3,2.8,45.6,0.0,0.0,0.0,1.0,1.8,58.5,0.8,1.1,1.8,0.1,0.1,0.8,0.3,1.0
2001.0,"Jefferson, Richard",SF,79.25,223.0,25.0,0.067,84.0,103.0,33.0,38.5,11.19,3.15,14.0,106.0%,136.0,141.5,1002.0,79.0,24.3,9.4,3.4,7.5,45.7,0.2,0.7,23.2,2.4,3.4,71.3,1.1,2.6,3.7,1.8,0.8,0.6,1.4,1.0
2001.0,"Johnson, Joe",SF-SG,78.75,226.0,25.6,0.067,81.0,105.0,32.5,36.5,12.05,3.4,12.0,102.9%,137.5,141.5,1000.0,77.0,24.9,7.5,3.3,7.6,43.0,0.5,1.7,29.2,0.5,0.7,77.4,1.0,2.4,3.3,2.3,0.8,0.3,0.9,1.0
2001.0,"Johnson, Ken",C,82.75,227.0,23.3,0.099,88.0,109.5,32.5,35.0,11.27,3.12,13.0,106.3%,142.0,144.5,338.0,64.0,12.7,4.1,1.8,3.3,52.8,0.0,0.0,0.0,0.6,1.3,43.5,1.4,2.4,3.8,0.3,0.2,0.3,0.9,0.0
2001.0,"Johnson, Ken",C,82.75,227.0,23.3,0.099,88.0,109.5,32.5,35.0,11.27,3.12,13.0,106.3%,142.0,144.5,339.0,64.0,12.7,4.1,1.8,3.3,52.8,0.0,0.0,0.0,0.6,1.3,43.5,1.4,2.4,3.8,0.3,0.2,0.3,0.9,0.0
2001.0,"Lampley, Sean",SF,77.5,213.0,24.9,0.08,81.25,101.0,36.0,40.0,11.06,3.12,12.0,104.8%,137.0,141.0,977.0,35.0,13.9,4.8,1.6,3.7,43.4,0.0,0.1,0.0,1.6,2.3,69.5,0.7,1.6,2.4,0.9,0.2,0.1,0.7,0.0
2001.0,"Moon, Jamario",SF,78.5,185.0,21.1,0.053,83.5,103.0,33.0,43.0,11.64,3.08,0.0,106.4%,136.0,146.0,778.0,78.0,27.8,8.5,3.6,7.4,48.5,0.5,1.6,32.8,0.8,1.1,74.1,1.2,5.0,6.2,1.2,1.0,1.4,0.7,1.0
2001.0,"Murphy, Troy",PF,81.75,230.0,24.2,0.117,83.0,105.5,28.5,34.5,11.22,3.43,11.0,101.5%,134.0,140.0,1008.0,82.0,17.7,5.9,2.2,5.2,42.1,0.0,0.1,33.3,1.5,1.9,77.6,1.2,2.7,3.9,0.9,0.4,0.3,1.0,1.0
2001.0,"Richardson, Jason",SF-SG,76.75,213.0,25.4,0.053,83.5,102.5,32.5,39.5,11.75,3.12,15.0,108.8%,135.0,142.0,994.0,80.0,32.9,14.4,5.8,13.6,42.6,1.0,3.1,33.3,1.8,2.6,67.1,1.6,2.7,4.3,3.0,1.3,0.4,2.0,1.0
2001.0,"Satterfield, Kenny",PG,73.0,176.0,23.2,0.067,76.5,98.0,28.5,33.0,12.05,3.2,3.0,104.8%,126.5,131.0,1011.0,36.0,15.6,5.3,2.0,5.5,36.7,0.2,0.8,25.9,1.0,1.3,78.3,0.5,1.0,1.4,3.0,0.9,0.0,1.5,0.0
2001.0,"Solomon, Will",PG-SG,71.75,172.0,23.5,0.04,81.5,99.5,28.5,35.0,11.3,3.22,4.0,113.6%,128.0,134.5,1014.0,62.0,14.1,5.2,1.8,5.3,34.1,0.7,2.6,28.4,0.8,1.2,67.1,0.2,0.9,1.1,1.5,0.6,0.1,1.0,0.0
2001.0,"Tinsley, Jamaal",PG,72.75,199.0,26.4,0.136,79.5,97.5,28.0,37.5,11.96,3.2,1.0,109.3%,125.5,135.0,995.0,80.0,30.5,9.4,3.6,9.5,38.0,0.5,2.2,24.0,1.6,2.3,70.4,1.0,2.8,3.7,8.1,1.7,0.5,3.4,1.0
2001.0,"Watson, Earl",PG,72.0,184.0,25.0,0.04,78.75,97.0,32.5,37.5,10.97,3.19,4.0,109.4%,129.5,134.5,1012.0,64.0,15.1,3.6,1.5,3.3,45.3,0.3,0.7,36.4,0.4,0.6,63.9,0.5,0.8,1.3,2.0,0.9,0.1,0.8,1.0
2001.0,"Woods, Loren",C-PF,84.75,246.0,24.1,0.093,89.5,113.0,24.5,28.0,11.83,3.48,10.0,105.6%,137.5,141.0,1019.0,60.0,8.6,1.8,0.6,1.6,34.4,0.0,0.0,0.0,0.7,1.0,73.3,0.8,1.3,2.0,0.4,0.3,0.6,0.6,1.0
2000.0,"Claxton, Speedy",PG,70.5,166.0,23.5,0.06920000000000001,72.0,94.5,36.0,42.5,10.48,3.06,6.0,102.1%,130.5,137.0,1003.0,67.0,22.8,7.2,2.7,6.7,40.0,0.1,0.5,12.1,1.7,2.0,83.8,0.7,1.7,2.4,3.0,1.4,0.1,1.4,1.0
2000.0,"Crawford, Jamal",PG-SG,76.5,175.0,21.0,0.05940000000000001,82.0,102.5,30.5,36.0,11.014000000000001,3.2640000000000002,0.0,107.2%,127.9,133.4,1041.0,61.0,17.2,4.6,1.8,5.0,35.2,0.7,1.9,35.0,0.4,0.6,79.4,0.1,1.3,1.5,2.3,0.7,0.2,1.4,1.0
2000.0,"El-Amin, Khalid",PG,69.0,200.0,29.5,0.059399999999999994,73.5,93.0,27.5,32.0,10.59,3.32,6.0,106.5%,120.5,125.0,1038.0,50.0,18.7,6.3,2.3,6.2,37.0,0.6,1.7,33.3,1.1,1.4,77.8,0.4,1.2,1.6,2.9,1.0,0.0,1.1,0.0
2000.0,"House, Eddie",SG-PG,71.75,176.5,24.1,0.05940000000000001,75.5,95.0,29.5,38.5,11.12,3.27,5.0,105.2%,124.5,133.5,1048.0,50.0,11.0,5.0,2.1,4.9,42.1,0.4,1.1,34.5,0.5,0.7,68.6,0.1,0.7,0.8,1.0,0.3,0.0,0.7,1.0
2000.0,"Madsen, Mark",PF,80.0,236.5,26.0,0.08199999999999999,84.5,104.5,30.5,33.5,12.12,3.46,13.0,105.6%,135.0,138.0,1053.0,70.0,9.2,2.0,0.8,1.6,48.7,0.0,0.0,100.0,0.4,0.5,70.3,1.1,1.1,2.2,0.3,0.1,0.1,0.4,1.0
2000.0,"Porter, Chris",SF-PF,77.5,214.0,25.0,0.0748,81.5,103.5,28.5,35.0,10.93,3.2,6.0,105.2%,132.0,138.5,1031.0,51.0,22.5,8.6,3.4,8.7,38.9,0.0,0.1,0.0,1.8,2.8,66.7,1.7,2.0,3.7,1.2,0.9,0.1,1.2,0.0
